code,title,year,genres,rating,cast
tt1412386,The Best Exotic Marigold Hotel,2011,"Comedy,Drama,Romance",7.2,"Judi Dench, Bill Nighy, Maggie Smith, Tom Wilkinson, Patrick Pearson"
tt14124080,The Great Escaper,2023,"Biography,Drama,War",7.0,"Michael Caine, Graeme Dalling, Myles Olofin, Daniel Hayde, Ann Queensberry"
tt1412528,Table 19,2017,"Comedy,Drama,Romance",5.8,"Anna Kendrick, Lisa Kudrow, Craig Robinson, Stephen Merchant, Rya Meyers"
tt14128670,Kimi,2022,"Crime,Drama,Mystery",6.3,"Zoë Kravitz, Byron Bowers, Rita Wilson, Erika Christensen, India de Beaufort"
tt1413492,12 Strong,2018,"Action,Drama,History",6.5,"Chris Hemsworth, Michael Shannon, Michael Peña, Navid Negahban, Trevante Rhodes"
tt1413495,Paranoia,2013,"Drama,Thriller",5.6,"Liam Hemsworth, Gary Oldman, Harrison Ford, Amber Heard, Lucas Till"
tt14138650,The Pale Blue Eye,2022,"Crime,Horror,Mystery",6.6,"Christian Bale, Harry Melling, Simon McBurney, Timothy Spall, Toby Jones"
tt1414382,You Again,2010,"Comedy,Romance",5.7,"Kristen Bell, Odette Annable, Sigourney Weaver, Jamie Lee Curtis, Victor Garber"
tt14145426,Beavis and Butt-Head Do the Universe,2022,"Animation,Comedy,Sci-Fi",7.0,"Mike Judge, Mike Judge, Mike Judge, Gary Cole, Nat Faxon"
tt14145436,Pet Sematary: Bloodlines,2023,"Fantasy,Horror",4.6,"Jackson White, Natalie Alyn Lind, Forrest Goodluck, Isabella LaBlanc, Henry Thomas"
tt14147224,Mindcage,2022,"Crime,Drama,Mystery",4.6,"Elisha Bascomb, Alba Borrelli, Nikola Chupin, Barry Clifton, Jacob Grodnik"
tt14152140,Darlings,2022,"Comedy,Drama,Thriller",6.6,"Alia Bhatt, Shefali Shah, Vijay Varma, Roshan Mathew, Rajesh Sharma"
tt1415283,Nanny McPhee Returns,2010,"Comedy,Family,Fantasy",6.1,"Emma Thompson, Maggie Gyllenhaal, Ralph Fiennes, Oscar Steer, Asa Butterfield"
tt14153080,A Good Person,2023,Drama,7.1,"Florence Pugh, Morgan Freeman, Celeste O'Connor, Molly Shannon, Chinaza Uche"
tt14158554,Fistful of Vengeance,2022,"Action,Crime,Drama",4.4,"Iko Uwais, Lewis Tan, Lawrence Kao, Pearl Thusi, Francesca Corney"
tt14160834,Rustin,2023,"Biography,Drama,History",6.5,"Colman Domingo, Chris Rock, Glynn Turman, Aml Ameen, Gus Halper"
tt1416801,Kill the Irishman,2011,"Action,Biography,Crime",7.0,"Ray Stevenson, Christopher Walken, Vincent D'Onofrio, Val Kilmer, Linda Cardellini"
tt14168118,7 Prisoners,2021,"Crime,Drama",7.1,"Christian Malheiros, Rodrigo Santoro, Lucas Oranmian, Vitor Julian, Josias Duarte"
tt1417075,In Darkness,2011,"Drama,War",7.3,"Robert Wieckiewicz, Benno Fürmann, Agnieszka Grochowska, Maria Schrader, Herbert Knaup"
tt1417108,Torrente 4: Lethal Crisis,2011,"Action,Comedy,Crime",5.4,"Santiago Segura, Carlos Areces, Goyo Jiménez, Javier Gutiérrez, Ernesto Sevilla"
tt1417299,Unnaipol Oruvan,2009,"Action,Crime,Drama",7.9,"Kamal Haasan, Mohanlal, Lakshmi, Ganesh Venkatraman, Bharath Reddy"
tt14174940,Interceptor,2022,"Action,Adventure,Drama",4.7,"Elsa Pataky, Luke Bracey, Aaron Glenane, Mayen Mehta, Rhys Muldoon"
tt14176542,Bardo: False Chronicle of a Handful of Truths,2022,"Comedy,Drama",6.7,"Daniel Giménez Cacho, Griselda Siciliani, Ximena Lamadrid, Íker Sánchez Solano, Luis Couturier"
tt14179942,Good Night Oppy,2022,Documentary,7.7,"Moogega Cooper, Doug Ellison, Kobie Boykins, Jennifer Trosper, Steve Squyres"
tt14181816,Maggie Moore(s),2023,"Comedy,Crime,Mystery",6.2,"Jon Hamm, Tina Fey, Micah Stock, Nick Mohammed, Happy Anderson"
tt14182646,Vendhu Thanindhathu Kaadu,2022,"Action,Crime,Drama",7.3,"Silambarasan TR, Siddhi Idnani, Radhika Sarathkumar, Appukutty, Bava Chelladurai"
tt1418377,"I, Frankenstein",2014,"Action,Fantasy,Sci-Fi",5.1,"Aaron Eckhart, Bill Nighy, Miranda Otto, Virginie Le Brun, Yvonne Strahovski"
tt1418646,Beneath Hill 60,2010,"Drama,History,War",7.0,"Brendan Cowell, Harrison Sloan Gilbertson, Steve Le Marquand, Gyton Grantley, Alan Dukes"
tt1418712,Outpost: Black Sun,2012,"Action,Horror,Sci-Fi",4.9,"Catherine Steadman, Richard Coyle, Ali Craig, Nick Nevern, Daniel Caltagirone"
tt1418754,John Doe: Vigilante,2014,"Crime,Thriller",6.5,"Jamie Bamber, Lachy Hulme, Gary Abrahams, Sam Parsonson, Brendan Clearkin"
tt14188930,"Nna, Thaan Case Kodu",2022,"Comedy,Crime,Drama",8.0,"Kunchacko Boban, Gayathrie, Rajesh Madhavan, Unnimaya Prasad, Basil Joseph"
tt14199590,One Shot,2021,"Action,Adventure,Crime",5.6,"Scott Adkins, Ashley Greene, Ryan Phillippe, Emmanuel Imani, Dino Kelly"
tt14208870,The Fabelmans,2022,Drama,7.5,"Michelle Williams, Gabriel LaBelle, Paul Dano, Judd Hirsch, Seth Rogen"
tt14209560,Bheemla Nayak,2022,"Action,Drama,Thriller",6.3,"Pawan Kalyan, Rana Daggubati, Nithya Menen, Samyuktha Menon, Samuthirakani"
tt14209916,Cocaine Bear,2023,"Comedy,Crime,Thriller",5.9,"Keri Russell, Alden Ehrenreich, O'Shea Jackson Jr., Ray Liotta, Isiah Whitlock Jr."
tt1421051,Somewhere,2010,"Comedy,Drama,Romance",6.3,"Stephen Dorff, Elle Fanning, Chris Pontius, Erin Wasson, Alexandra Williams"
tt14217100,Ferry,2021,"Action,Crime,Drama",7.0,"Frank Lammers, Elise Schaap, Huub Stapel, Raymond Thiry, Monic Hendrickx"
tt1422020,Dog Pound,2010,"Crime,Drama",7.0,"Adam Butcher, Shane Kippel, Matthew Morales, Slim Twig, Taylor Poulin"
tt1422032,Even the Rain,2010,"Drama,History",7.4,"Gael García Bernal, Luis Tosar, Karra Elejalde, Karra Elejalde, Juan Carlos Aduviri"
tt1422122,Tales from the Golden Age,2009,"Comedy,History",7.8,"Diana Cavallioti, Radu Iacoban, Vlad Ivanov, Tania Popa, Liliana Mocanu"
tt1422136,A Lonely Place to Die,2011,"Crime,Thriller",6.2,"Alec Newman, Ed Speleers, Melissa George, Kate Magowan, Garry Sweeney"
tt14225838,Io Capitano,2023,Drama,7.6,"Seydou Sarr, Moustapha Fall, Issaka Sawadogo, Hichem Yacoubi, Doodou Sagna"
tt14227048,Family Switch,2023,"Comedy,Family",5.7,"Jennifer Garner, Ed Helms, Emma Myers, Brady Noon, Lincoln Sykes"
tt14230388,Asteroid City,2023,"Comedy,Drama,Romance",6.4,"Jason Schwartzman, Scarlett Johansson, Tom Hanks, Jeffrey Wright, Bryan Cranston"
tt14230458,Poor Things,2023,"Comedy,Drama,Romance",7.8,"Emma Stone, Mark Ruffalo, Willem Dafoe, Ramy Youssef, Vicki Pepperdine"
tt1423894,Barney's Version,2010,"Comedy,Drama",7.3,"Paul Giamatti, Rosamund Pike, Jake Hoffman, Macha Grenon, Paul Gross"
tt1423995,Stone,2010,"Action,Drama,Mystery",5.4,"Edward Norton, Milla Jovovich, Robert De Niro, Frances Conroy, Enver Gjokaj"
tt1424003,The Infidel,2010,"Comedy,Drama",6.3,"Omid Djalili, Richard Schiff, Archie Panjabi, Igal Naor, Stewart Scudamore"
tt1424310,Chinese Zodiac,2012,"Action,Adventure,Comedy",6.0,"Jackie Chan, Shu Qi, Xingtong Yao, Kwon Sang-woo, Oliver Platt"
tt1424327,Eyes Wide Open,2009,"Drama,Romance",7.3,"Zohar Strauss, Ran Khalil Danker, Tinkerbell, Tzahi Grad, Isaac Sharry"
tt1424381,Predators,2010,"Action,Adventure,Sci-Fi",6.4,"Adrien Brody, Laurence Fishburne, Topher Grace, Alice Braga, Walton Goggins"
tt1424797,I Killed My Mother,2009,"Drama,Romance",7.4,"Anne Dorval, Xavier Dolan, François Arnaud, Suzanne Clément, Patricia Tulasne"
tt1425257,True Legend,2010,"Action,Drama,History",6.4,"Wenzhuo Zhao, Wenzhuo Zhao, Xun Zhou, Andy On, Xiaodong Guo"
tt14253846,Speak No Evil,2022,"Drama,Horror,Mystery",6.6,"Morten Burian, Sidsel Siem Koch, Fedja van Huêt, Karina Smulders, Liva Forsberg"
tt14257582,Wolfs,2024,"Crime,Thriller",6.5,"George Clooney, Brad Pitt, Amy Ryan, Austin Abrams, Donut McGunigle"
tt14260836,Better Man,2024,"Biography,Fantasy,Music",7.6,"Robbie Williams, Jonno Davies, Steve Pemberton, Alison Steadman, Kate Mulvany"
tt1426329,Lovelace,2013,"Biography,Drama",6.2,"Amanda Seyfried, Peter Sarsgaard, Sharon Stone, Juno Temple, Robert Patrick"
tt1426352,Amer,2009,"Drama,Horror,Mystery",6.1,"Cassandra Forêt, Charlotte Eugène Guibeaud, Marie Bos, Biancamaria D'Amato, Harry Cleven"
tt1426378,No One Knows About Persian Cats,2009,"Drama,Music",7.1,"Negar Shaghaghi, Ashkan Koshanejad, Hamed Behdad, Mohammad Abdizadek, Mahdyar Aghajani"
tt14263856,Last the Night,2022,"Horror,Thriller",4.7,"Brian Austin Green, Makena Taylor, Acoryé White, David Valdes, Julia Quang"
tt14270702,God Is a Bullet,2023,"Action,Crime,Horror",5.7,"Maika Monroe, Nikolaj Coster-Waldau, Karl Glusman, January Jones, Jamie Foxx"
tt1427298,The Human Race,2013,"Action,Comedy,Horror",4.9,"Paul McCarthy-Boyington, Eddie McGee, Trista Robinson, T. Arthur Cottam, Brianna Lauren Jackson"
tt14279982,HIT: The 2nd Case,2022,"Crime,Drama,Mystery",7.1,"Adivi Sesh, Adivi Sesh, Meenaakshi Chaudhary, Rao Ramesh, Tanikella Bharani"
tt1428538,Hansel & Gretel: Witch Hunters,2013,"Action,Fantasy,Horror",6.1,"Jeremy Renner, Gemma Arterton, Peter Stormare, Famke Janssen, Pihla Viitala"
tt14295590,Mrs. Chatterjee vs. Norway,2023,"Biography,Drama",7.3,"Rani Mukerji, Jim Sarbh, Bodhisattva Mazumdar, Saswati Guhathakurta, Soumya Mukherjee"
tt14298328,Look Both Ways,2022,"Comedy,Drama,Fantasy",6.3,"Lili Reinhart, Danny Ramirez, Aisha Dee, Jaden Tolliver, Justin Donte"
tt1430132,The Wolverine,2013,"Action,Sci-Fi",6.7,"Hugh Jackman, Will Yun Lee, Tao Okamoto, Rila Fukushima, Hiroyuki Sanada"
tt1430607,Arthur Christmas,2011,"Adventure,Animation,Comedy",7.1,"James McAvoy, Jim Broadbent, Bill Nighy, Hugh Laurie, Imelda Staunton"
tt1430612,Brick Mansions,2014,"Action,Crime,Thriller",5.6,"Paul Walker, David Belle, RZA, Goûchy Boy, Catalina Denis"
tt1430615,Big Miracle,2012,"Biography,Drama,Romance",6.5,"Drew Barrymore, John Krasinski, John Pingayak, Ahmaogak Sweeney, John Chase"
tt1430626,The Pirates! Band of Misfits,2012,"Action,Adventure,Animation",6.7,"Hugh Grant, Salma Hayek, Jeremy Piven, Martin Freeman, Imelda Staunton"
tt14308636,Bank of Dave,2023,"Biography,Comedy,Drama",7.1,"Joel Fry, Phoebe Dynevor, Rory Kinnear, Jo Hartley, Paul Kaye"
tt14309446,Me Time,2022,Comedy,5.1,"Kevin Hart, Mark Wahlberg, Regina Hall, Che Tafari, Amentii Sledge"
tt1431045,Deadpool,2016,"Action,Comedy,Sci-Fi",8.0,"Ryan Reynolds, Ryan Reynolds, Morena Baccarin, T.J. Miller, Ed Skrein"
tt1431181,Another Year,2010,"Comedy,Drama",7.4,"Jim Broadbent, Ruth Sheen, Lesley Manville, Oliver Maltman, Peter Wight"
tt1431240,Deportees 2,2009,"Action,Comedy,Drama",3.1,"Akbar Abdi, Hamid Ahadi, Arzhang Amirfazli, Sepand Amirsoleimani, Afshin Arashtanabieh"
tt14315500,Nobody Sleeps in the Woods Tonight 2,2021,"Comedy,Horror,Thriller",3.8,"Mateusz Wieclawek, Julia Wieniawa-Narkiewicz, Zofia Wichlacz, Andrzej Grabowski, Lech Dyblik"
tt14315756,Single All the Way,2021,"Comedy,Drama,Romance",6.2,"Michael Urie, Philemon Chambers, Luke Macfarlane, Barry Bostwick, Jennifer Robertson"
tt14317880,Final Cut,2022,"Comedy,Horror",6.4,"Romain Duris, Romain Duris, Bérénice Bejo, Bérénice Bejo, Grégory Gadebois"
tt14324650,"Batman: The Long Halloween, Part One",2021,"Action,Animation,Crime",7.2,"Jensen Ackles, Jensen Ackles, Josh Duhamel, Naya Rivera, Naya Rivera"
tt1433108,Faster,2010,"Action,Crime,Drama",6.4,"Dwayne Johnson, Billy Bob Thornton, Maggie Grace, Mauricio Lopez, Jim Gaines"
tt14331144,Jujutsu Kaisen 0,2021,"Action,Animation,Fantasy",7.8,"Megumi Ogata, Kana Hanazawa, Yûichi Nakamura, Takahiro Sakurai, Mikako Komatsu"
tt1433207,The Details,2011,"Comedy,Drama",6.1,"Tobey Maguire, Elizabeth Banks, Laura Linney, Ray Liotta, Gary Schwartz"
tt1433540,A Town Called Panic,2009,"Adventure,Animation,Comedy",7.4,"Stéphane Aubier, Stéphane Aubier, Stéphane Aubier, Jeanne Balibar, Nicolas Buysse"
tt1433562,High Lane,2009,"Adventure,Horror,Thriller",5.6,"Fanny Valette, Johan Libéreau, Raphaël Lenglet, Nicolas Giraud, Maud Wyler"
tt1433810,Mumbai Diaries,2010,Drama,7.0,"Prateik Patil Babbar, Monica Dogra, Kriti Malhotra, Aamir Khan, Danish Husain"
tt1433811,Disconnect,2012,"Crime,Drama,Mystery",7.5,"Jason Bateman, Jonah Bobo, Haley Ramm, Hope Davis, Frank Grillo"
tt1433822,The Apparition,2012,"Horror,Thriller",4.1,"Ashley Greene, Sebastian Stan, Tom Felton, Julianna Guill, Luca Pasqualino"
tt1433905,All the Best: Fun Begins,2009,"Action,Comedy,Drama",6.2,"Sanjay Dutt, Ajay Devgn, Fardeen Khan, Bipasha Basu, Mugdha Godse"
tt14339846,Mrs Undercover,2023,"Action,Comedy,Thriller",5.6,"Radhika Apte, Sumeet Vyas, Rajesh Sharma, Satish Badal, Roshni Bhattacharyya"
tt1434435,Mother's Day,2010,"Drama,Horror,Thriller",6.2,"Rebecca De Mornay, Jaime King, Shawn Ashmore, Briana Evigan, Patrick John Flueger"
tt1434443,R,2010,"Crime,Drama",7.1,"Pilou Asbæk, Dulfi Al-Jabouri, Roland Møller, Jacob Gredsted, Omar Shargawi"
tt1434447,Rocket Singh: Salesman of the Year,2009,"Comedy,Drama",7.5,"Ranbir Kapoor, Prem Chopra, Mukesh S. Bhatt, D. Santosh, Naveen Kaushik"
tt14349032,The Good Neighbor,2022,"Crime,Mystery,Thriller",6.0,"Inga Alsina, Jonathan Rhys Meyers, Henrijs Arajs, Karlis Arnolds Avots, Juris Bartkevics"
tt14351082,Cabrini,2024,"Biography,Drama",7.3,"Cristiana Dell'Anna, John Lithgow, David Morse, Giancarlo Giannini, Romana Maggiora Vergano"
tt1435513,Hysteria,2011,"Biography,Comedy,Romance",6.7,"Maggie Gyllenhaal, Hugh Dancy, Jonathan Pryce, Felicity Jones, Rupert Everett"
tt1436045,13 Assassins,2010,"Action,Adventure,Drama",7.5,"Kôji Yakusho, Takayuki Yamada, Yûsuke Iseya, Ikki Sawamura, Arata Furuta"
tt14362112,Trolls Band Together,2023,"Adventure,Animation,Comedy",6.0,"Anna Kendrick, Justin Timberlake, Kenan Thompson, Walt Dohrn, Walt Dohrn"
tt1436559,"Love, Wedding, Marriage",2011,"Comedy,Romance",4.8,"Mandy Moore, Kellan Lutz, James Brolin, Jane Seymour, Jessica Szohr"
tt1436562,Rio,2011,"Adventure,Animation,Comedy",6.9,"Jesse Eisenberg, Anne Hathaway, George Lopez, Karen Disher, Jason Fricchione"
tt1436568,Assassination Games,2011,"Action,Crime,Drama",6.1,"Jean-Claude Van Damme, Scott Adkins, Ivan Kaye, Valentin Teodosiu, Alin Panc"
tt14369780,Lady Chatterley's Lover,2022,"Drama,Romance",6.6,"Emma Corrin, Jack O'Connell, Matthew Duckett, Joely Richardson, Faye Marsay"
tt14371860,Apartment 7A,2024,"Horror,Thriller",5.9,"Julia Garner, Dianne Wiest, Kevin McNally, Jim Sturgess, Marli Siu"
tt14371878,Lift,2024,"Action,Comedy,Crime",5.5,"Kevin Hart, Gugu Mbatha-Raw, Sam Worthington, Vincent D'Onofrio, Úrsula Corberó"
tt1437357,Faust,2011,"Drama,Fantasy,Mystery",6.5,"Johannes Zeiler, Anton Adasinsky, Isolda Dychauk, Georg Friedrich, Hanna Schygulla"
tt1437358,Sleep Tight,2011,"Crime,Drama,Thriller",7.2,"Luis Tosar, Marta Etura, Alberto San Juan, Petra Martínez, Iris Almeida"
tt14376344,Cha Cha Real Smooth,2022,"Comedy,Drama",7.3,"Cooper Raiff, Dakota Johnson, Evan Assante, Vanessa Burghardt, Leslie Mann"
tt1438173,Bait,2012,"Action,Fantasy,Horror",5.2,"Xavier Samuel, Sharni Vinson, Adrian Pang, Yuwu Qi, Alex Russell"
tt1438176,Fright Night,2011,"Action,Comedy,Drama",6.4,"Anton Yelchin, Colin Farrell, David Tennant, Toni Collette, Imogen Poots"
tt1438216,Oranges and Sunshine,2010,"Biography,Drama,History",7.1,"Emily Watson, Aisling Loftus, Stuart Wolfenden, Lorraine Ashbourne, Federay Holmes"
tt1438254,Charlie St. Cloud,2010,"Drama,Fantasy,Romance",6.4,"Zac Efron, Kim Basinger, Charlie Tahan, Amanda Crew, Augustus Prew"
tt1438298,Guzaarish,2010,"Drama,Romance",7.4,"Hrithik Roshan, Aishwarya Rai Bachchan, Shernaz Patel, Aditya Roy Kapoor, Nafisa Ali"
tt1438534,Primal,2010,"Adventure,Horror,Sci-Fi",4.8,"Zoë Gameau, Krew Boylan, Lindsay Farris, Rebekah Foord, Damien Freeleagus"
tt1439572,Perfect Sense,2011,"Drama,Romance,Sci-Fi",7.0,"Ewan McGregor, Eva Green, Lauren Tempany, Connie Nielsen, Denis Lawson"
tt14400246,Bird Box: Barcelona,2023,"Horror,Mystery,Sci-Fi",5.3,"Mario Casas, Georgina Campbell, Diego Calva, Naila Schuberth, Alejandra Howard"
tt1440129,Battleship,2012,"Action,Adventure,Sci-Fi",5.8,"Alexander Skarsgård, Brooklyn Decker, Liam Neeson, Rihanna, Taylor Kitsch"
tt1440161,A Little Bit of Heaven,2011,"Comedy,Drama,Fantasy",6.2,"Kate Hudson, Gael García Bernal, Kathy Bates, Peter Dinklage, Lucy Punch"
tt14402146,Empire of Light,2022,"Drama,Romance",6.7,"Olivia Colman, Micheal Ward, Colin Firth, Toby Jones, Tom Brooke"
tt1440232,Little White Lies,2010,"Comedy,Drama",7.1,"François Cluzet, Marion Cotillard, Benoît Magimel, Jean Dujardin, Gilles Lellouche"
tt1440292,Submarine,2010,"Comedy,Drama,Romance",7.3,"Craig Roberts, Sally Hawkins, Paddy Considine, Noah Taylor, Yasmin Paige"
tt14402926,"Batman: The Long Halloween, Part Two",2021,"Action,Animation,Crime",7.2,"Jensen Ackles, Jensen Ackles, Josh Duhamel, Josh Duhamel, Naya Rivera"
tt1440345,This Must Be the Place,2011,"Adventure,Comedy,Drama",6.7,"Sean Penn, Frances McDormand, Judd Hirsch, Eve Hewson, Olwen Fouéré"
tt14405338,A House on the Bayou,2021,"Horror,Mystery,Thriller",5.6,"Angela Sarafyan, Paul Schneider, Lia McHugh, Jacob Lofland, Doug Van Liew"
tt1440728,The American,2010,"Crime,Drama,Thriller",6.3,"George Clooney, George Clooney, Paolo Bonacelli, Violante Placido, Irina Björklund"
tt1440732,Bel Ami,2012,"Crime,Drama,History",5.4,"Robert Pattinson, Uma Thurman, Kristin Scott Thomas, Christina Ricci, Colm Meaney"
tt14407336,The Beast,2023,"Drama,Romance,Sci-Fi",6.5,"Léa Seydoux, George MacKay, Guslagie Malanda, Dasha Nekrasova, Martin Scali"
tt1440741,From Beginning to End,2009,"Drama,Romance",6.6,"Júlia Lemmertz, Fábio Assunção, Jean Pierre Noher, Louise Cardoso, Lucas Cotrim"
tt14407884,Mujib: The Making of Nation,2023,"Biography,Drama,History",4.4,"Arifin Shuvoo, Nusraat Faria Mazhar, Imam Hossain Saju, Sayem Samad, IH Shamim"
tt14412366,A Day to Die,2022,"Action,Crime,Drama",3.5,"Kevin Dillon, Bruce Willis, Frank Grillo, Gianni Capaldi, Leon"
tt14412446,Moloch,2022,"Horror,Mystery",6.0,"Sallie Harmsen, Alexandre Willaume, Anneke Blok, Fred Goessens, Noor van der Velden"
tt1441326,Martha Marcy May Marlene,2011,"Drama,Mystery,Thriller",6.8,"Elizabeth Olsen, Sarah Paulson, John Hawkes, Christopher Abbott, Brady Corbet"
tt1441395,Under the Skin,2013,"Drama,Horror,Mystery",6.3,"Scarlett Johansson, Jeremy McWilliams, Lynsey Taylor Mackay, Dougie McConnell, Kevin McAlinden"
tt14415204,Never Let Go,2024,"Horror,Thriller",5.4,"Halle Berry, Percy Daggs IV, Anthony B. Jenkins, William Catlett, Kathryn Kirkpatrick"
tt14416430,Paradox Effect,2024,Action,6.0,"Olga Kurylenko, Harvey Keitel, Oliver Trevena, Alice Astons, Meredith Mickelson"
tt14418234,State of Siege: Temple Attack,2021,"Action,Thriller",7.6,"Akshaye Khanna, Gautam Rode, Vivek Dahiya, Abhimanyu Singh, Parvin Dabas"
tt1441912,The Way,2010,"Comedy,Drama",7.3,"Martin Sheen, Emilio Estevez, Deborah Kara Unger, Yorick van Wageningen, James Nesbitt"
tt1441940,Broken,2012,"Drama,Romance",7.2,"Charlie Booty, Lily James, Tim Roth, Eloise Laurence, Lukas Fernandes-Pendse"
tt1441951,Quartet,2012,"Comedy,Drama,Music",6.8,"Maggie Smith, Michael Gambon, Billy Connolly, Tom Courtenay, Pauline Collins"
tt1441952,Salmon Fishing in the Yemen,2011,"Comedy,Drama,Romance",6.8,"Ewan McGregor, Emily Blunt, Amr Waked, Kristin Scott Thomas, Catherine Steadman"
tt1441953,Testament of Youth,2014,"Biography,Drama,History",7.2,"Alicia Vikander, Kit Harington, Taron Egerton, Dominic West, Colin Morgan"
tt1442519,The Hedgehog,2009,Drama,7.3,"Josiane Balasko, Garance Le Guillermic, Togo Igawa, Anne Brochet, Ariane Ascaride"
tt1442571,14 Blades,2010,"Action,History,Thriller",6.3,"Donnie Yen, Wei Zhao, Chun Wu, Sammo Kam-Bo Hung, Kate Tsui"
tt14428598,Qala,2022,"Drama,Music",7.2,"Triptii Dimri, Babil Khan, Swastika Mukherjee, Amit Sial, Sameer Kochhar"
tt14438964,Goodbye,2022,"Comedy,Drama,Family",6.7,"Amitabh Bachchan, Neena Gupta, Rashmika Mandanna, Pavail Gulati, Sunil Grover"
tt14439896,Father Stu,2022,"Biography,Drama",6.5,"Mark Wahlberg, Mel Gibson, Jacki Weaver, Teresa Ruiz, Aaron Moten"
tt14444726,Tár,2022,"Drama,Music",7.4,"Cate Blanchett, Noémie Merlant, Nina Hoss, Sophie Kauer, Adam Gopnik"
tt14454876,Golda,2023,"Biography,Drama,History",6.0,"Helen Mirren, Zed Josef, Henry Goodman, Olivia Brody, Emma Davies"
tt1445520,Footnote,2011,"Comedy,Drama",7.1,"Shlomo Bar-Aba, Lior Ashkenazi, Aliza Rosen, Alma Zack, Micah Lewensohn"
tt14456350,About Fate,2022,"Comedy,Romance",6.4,"Emma Roberts, Thomas Mann, Madelaine Petsch, Lewis Tan, Britt Robertson"
tt14458442,The Son,2022,Drama,6.5,"Vanessa Kirby, Hugh Jackman, Laura Dern, Shin-Fei Chen, Zen McGrath"
tt1446072,Game of Death,2011,"Action,Adventure,Thriller",4.7,"Wesley Snipes, Aunjanue Ellis-Taylor, Zoë Bell, Ernie Hudson, Quinn Duffy"
tt1446147,Cat Run,2011,"Action,Comedy",5.5,"Paz Vega, Janet McTeer, Christopher McDonald, Alphonso McAuley, Scott Mechlowicz"
tt1446192,Rise of the Guardians,2012,"Action,Adventure,Animation",7.2,"Hugh Jackman, Alec Baldwin, Isla Fisher, Chris Pine, Jude Law"
tt14463484,Through My Window,2022,"Comedy,Drama,Romance",5.5,"Clara Galle, Julio Peña, Guillermo Lasheras, Natalia Azahara, Hugo Arbues"
tt14465706,Lost Bullet 2: Back for More,2022,"Action,Crime,Thriller",6.3,"Alban Lenoir, Stéfi Celma, Sébastien Lalanne, Jérôme Niel, Khalissa Houicha"
tt14465894,Restless,2022,"Action,Crime,Thriller",5.8,"Franck Gastambide, Simon Abkarian, Michaël Abiteboul, Tracy Gotoas, Jemima West"
tt1446714,Prometheus,2012,"Adventure,Mystery,Sci-Fi",7.0,"Noomi Rapace, Logan Marshall-Green, Michael Fassbender, Charlize Theron, Idris Elba"
tt14472156,Paint,2023,"Comedy,Drama",5.0,"Owen Wilson, Elisabeth Henry, Paul Kosopod, Sonia Darmei Lopes, Ryan Czerwonko"
tt1447500,Magadheera,2009,"Action,Drama,Fantasy",7.7,"Ram Charan, Ram Charan, Kajal Aggarwal, Kajal Aggarwal, Dev Gill"
tt1447508,Peepli [Live],2010,"Comedy,Drama",7.4,"Onkar Das Manikpuri, Raghubir Yadav, Shalini Vatsa, Farrukh Jaffar, Farrukh Jaffar"
tt1447793,My Girlfriend's Boyfriend,2010,"Comedy,Romance",5.8,"Christopher Gorham, Alyssa Milano, Michael Landes, Carol Kane, Tom Lenk"
tt1447972,StreetDance 3D,2010,"Drama,Music,Romance",5.8,"Nichola Burley, Richard Winsor, Ukweli Roach, Frank Harper, George Sampson"
tt14479746,Thar,2022,"Action,Crime,Drama",6.1,"Anil Kapoor, Harshvardhan Kapoor, Fatima Sana Shaikh, Jitendra Joshi, Akshay Oberoi"
tt14486678,Love Tactics,2022,"Comedy,Romance",5.4,"Demet Özdemir, Sükrü Özyildiz, Atakan Çelik, Dogukan Polat, Özgür Ozan"
tt1448754,Thanksgiving,2023,"Comedy,Horror,Mystery",6.2,"Patrick Dempsey, Ty Olsson, Gina Gershon, Lynne Griffin, Karen Cliche"
tt1448755,Killer Elite,2011,"Action,Crime,Thriller",6.4,"Jason Statham, Clive Owen, Robert De Niro, Dominic Purcell, Aden Young"
