code,poster,plot
tt1974419,https://image.tmdb.org/t/p/w500/d93h9dHIez9zRg4ooG6o1ZiQ776.jpg,"When aspiring model Jesse moves to Los Angeles, her youth and vitality are devoured by a group of beauty-obsessed women who will take any means necessary to get what she has."
tt1974420,https://image.tmdb.org/t/p/w500/a7Gtn4CNsNYKVlkCBspfETd6z7r.jpg,"It's Hollywood, 1958. Small town beauty queen and devout Baptist virgin Marla Mabrey, under contract to the infamous Howard Hughes, arrives in Los Angeles. At the airport, she meets her driver Frank Forbes, who is engaged to be married to his seventh grade sweetheart and is a deeply religious Methodist. Their instant attraction not only puts their religious convictions to the test, but also defies Hughes' number one rule: No employee is allowed to have any relationship whatsoever with a contract actress. Hughes' behavior intersects with Marla and Frank in very separate and unexpected ways, and as they are drawn deeper into his bizarre world, their values are challenged and their lives are changed."
tt1975159,https://image.tmdb.org/t/p/w500/8lz7vt9Rcdb7xvR2A8P2GlFit2O.jpg,"Flight 7500 departs Los Angeles International Airport bound for Tokyo. As the overnight flight makes its way over the Pacific Ocean during its ten-hour course, the passengers encounter what appears to be a supernatural force in the cabin."
tt1975249,https://image.tmdb.org/t/p/w500/7yEbEUrOsAS0d5DW1OqtvSpmRQv.jpg,An ex-mercenary known for finding missing children is hired by a mixed martial arts fighter whose daughter has been kidnapped.
tt19755170,https://image.tmdb.org/t/p/w500/kT0mA3kYzvl2UZGxhJnLyTUYa2z.jpg,"Ajay Dixit, an ordinary history teacher in a high school, enjoys mini celebrityhood in his town courtesy of the fake image he has built. He shares a strained relationship with his newly-wed wife. Circumstances force him to take a trip to Europe for the World War II trail accompanied by his wife. Will his relationship with his wife survive this trip? Will he manage to win the war within?"
tt19759204,https://image.tmdb.org/t/p/w500/cTTo0PlRBzupo3zj8EoJXzYnj1i.jpg,"Recep and Nurullah decide to go village house, which is inherited from his grandma. Recep finds out the existence of a big project, that will damage the village and the surrounding forests. Villagers will fight against the project with Recep's leadership."
tt1976000,https://image.tmdb.org/t/p/w500/9Ts7aYrxMlT65tU0UZbmuPEBIc4.jpg,"1962. A con artist, his wife, and a dangerous stranger are caught up in the murder of a private detective and are forced to try and escape Athens."
tt19760052,https://image.tmdb.org/t/p/w500/2NjpbQUIJD7jkARB6EJbOxZ9JVC.jpg,"Set in 1889 France, Dodin Bouffant is a chef living with his personal cook and lover Eugénie. They share a long history of gastronomy and love but Eugénie refuses to marry Dodin, so the food lover decides to do something he has never done before: cook for her."
tt1976009,https://image.tmdb.org/t/p/w500/bYUmSLPtWylFKbEBHOXT1kt9l5b.jpg,Eccentric scientist Victor Von Frankenstein creates a grotesque creature in an unorthodox scientific experiment.
tt1976989,https://image.tmdb.org/t/p/w500/9QWC9cluFEf7TM6fNU8q1VClhJT.jpg,"When a young soldier in Vietnam gets dumped by his hometown girl, he and his best friend decide to go AWOL and return to the States to win her back."
tt19770238,https://image.tmdb.org/t/p/w500/evKz85EKouVbIr51zy5fOtpNRPg.jpg,Sophie reflects on the shared joy and private melancholy of a holiday she took with her father twenty years earlier. Memories real and imagined fill the gaps between miniDV footage as she tries to reconcile the father she knew with the man she didn't.
tt1977739,https://image.tmdb.org/t/p/w500/5JXkQRC0zFundb41DAOzzsCShyt.jpg,"Stockholm, late 1970s. Within a stone’s throw of government buildings and juvenile homes lies the seductive world of sex clubs, discotheques and private residences. Call Girl tells the story of how young Iris is recruited from the bottom of society into a ruthless world where power can get you anything."
tt1977895,https://image.tmdb.org/t/p/w500/wrzbVOuiuwSPMfWVaUQUDbyqx9V.jpg,"A man imprisons his estranged junkie friend in an isolated cabin in the boonies of San Diego to force him through a week of sobriety, but the events of that week are being mysteriously manipulated."
tt1978532,https://image.tmdb.org/t/p/w500/aod4XeUKVEDuao4ekQ4sBApt6sw.jpg,"A trio of friends scheme to find a wife for their socially inappropriate friend Barry, and end up finding a girl just like him."
tt1979319,https://image.tmdb.org/t/p/w500/vo3Zs07PZfKNsTrU0pcPZONJcN5.jpg,"In 1868, after the Bakumatsu war ends, the ex-assassin Kenshin Himura traverses Japan with an inverted sword, to defend the needy without killing."
tt1979320,https://image.tmdb.org/t/p/w500/5hpcfL3WH5ArSPUlfD4E1TtaOd0.jpg,"In the 1970s, a rivalry propels race car drivers Niki Lauda and James Hunt to fame and glory — until a horrible accident threatens to end it all."
tt1979376,https://image.tmdb.org/t/p/w500/w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg,"Woody has always been confident about his place in the world and that his priority is taking care of his kid, whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room, a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy."
tt1979388,https://image.tmdb.org/t/p/w500/8RSkxOO80btfKjyiC5ZiTaCHIT8.jpg,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.
tt1980209,https://image.tmdb.org/t/p/w500/txagTxnwbpSOvSf6JdIIvUPsJHN.jpg,"Daniel Lugo, manager of the Sun Gym in 1990s Miami, decides that there is only one way to achieve his version of the American dream: extortion. To achieve his goal, he recruits musclemen Paul and Adrian as accomplices. After several failed attempts, they abduct rich businessman Victor Kershaw and convince him to sign over all his assets to them. But when Kershaw makes it out alive, authorities are reluctant to believe his story."
tt1980929,https://image.tmdb.org/t/p/w500/qx4HXHXt528hS4rwePZbZo20xqZ.jpg,"Gretta, a budding songwriter, finds herself alone after her boyfriend Dave ditches her. Her life gains purpose when Dan, a record label executive, notices her talent."
tt1980986,https://image.tmdb.org/t/p/w500/y6L3GpfXWqfO7COtUyiEeACH35G.jpg,A comedy of errors wherein four men help each other to fool their prospective father-in-laws creating a cascade of confusion and mayhem.
tt1981080,https://image.tmdb.org/t/p/w500/rhAua7Q0VsdkEKkIK2PKPhszPTy.jpg,"In legendary Chen Village, everyone is a martial arts master, using their powerful Chen Style Tai Chi in all aspects of their lives. Lu Chan has arrived to train, but the villagers are forbidden to teach Chen Style to outsiders, and do their best to discourage him by challenging him to a series of fights. Everyone, from strong men to young children, defeats him using their Tai Chi moves. But when a man from the village's past returns with a frightening steampowered machine and plans to build a railroad through the village at any costs, the villagers realize they may have no choice but to put their faith in Lu Chan... who has a secret power of his own."
tt1981107,https://image.tmdb.org/t/p/w500/pmr4h0ZLguYsvxaVmjS0bguLcnB.jpg,A 10-year-old child prodigy cartographer secretly leaves his family's ranch in Montana where he lives with his cowboy father and scientist mother and travels across the country on board a freight train to receive an award at the Smithsonian Institute.
tt1981115,https://image.tmdb.org/t/p/w500/wD6g4EcmR6R3VNbuBmNOVq2qWrM.jpg,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all."
tt1981128,https://image.tmdb.org/t/p/w500/nrsx0jEaBgXq4PWo7SooSnYJTv.jpg,"After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it."
tt1981677,https://image.tmdb.org/t/p/w500/cUjjK6tTrugybsBbIQlV6VTd0aK.jpg,"College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions."
tt19838608,https://image.tmdb.org/t/p/w500/iX2vylrLdiiDBGaA3xhPobJp7dW.jpg,"A first-of-its-kind for her village, Babli takes up a bouncer's job to win over her love, leading to a series of funny and heart-warming events."
tt19838634,https://image.tmdb.org/t/p/w500/tRTaE89m8As6G6aqgYjCBmm6MKN.jpg,"The journey of a young IFS officer, belonging to a prominent family of patriots, who gets embroiled in a dangerous personal conspiracy while far from her home turf, at a career-defining post."
tt1984153,https://image.tmdb.org/t/p/w500/3aLgB6FTQlNanER0RpckbKdwyh9.jpg,"A misunderstood teenager Pauline, struggles with her abrasive Christian mother, her chronically ill sister, her aspiration to become a surgeon, and her increasingly violent psychosexual dreams. Pauline slowly begins to indulge in her fantasies, meanwhile, her mother tries to connect with her. In an attempt to make her mother proud she strives to cure her sister."
tt1985017,https://image.tmdb.org/t/p/w500/9iwPz9zy1uCP73QMxhNs6gaTTom.jpg,Railroad owner Dagny Taggart and steel mogul Henry Rearden search desperately for the inventor of a revolutionary motor as the U.S. government continues to spread its control over the national economy.
tt1985019,https://image.tmdb.org/t/p/w500/8f9XX2rIOY5kmzivS5sZfnVuCxE.jpg,"Obsessed with the BBC production of ""Pride and Prejudice"", a woman travels to a Jane Austen theme park in search for her perfect gentleman."
tt1985266,https://image.tmdb.org/t/p/w500/bz2KMVqAIqG7JZIzXZiA29ON5oy.jpg,"In order to prepare her best and brightest for the upcoming chemistry Olympiad, strict, conservative headmistress Ms. Darabi is forced to break her lifelong rule of not allowing male teachers in the school and reluctantly hires the bumbling Mr. Jebeli. Little does she know though that several of her students, led by the self-assured Paria, have a plan to get her to fall in love with him. 'No Men Allowed' is a hilarious, rollicking romcom, chock-full of witty dialogue and zany antics that will have you coming back time and time again!"
